"document_id","gstruct_id","gsent_id","ganalysis","gtoken_id","gseq_id","ghead_uniq","div_book","div_chapter","div_section","gform","low_un","translit","glemma","bgmpos","postag","relation","gsint_id","ghead_int"
"0031-003",519416,1122,"manual",110139385,_,110139384,"1","17","17-6","ἐν",_,_,"ἐν",_,"r--------","AuxP",_,_
"0031-003",519416,1122,"manual",110139386,_,110139387,"1","17","17-6","τῇ",_,_,"ὁ",_,"l-s---fd-","ATR",_,_
"0031-003",519416,1122,"manual",110139387,_,110139385,"1","17","17-6","θαλάσσῃ",_,_,"θάλασσα",_,"n-s---fd-","OBJ",_,_
"0031-003",519416,1122,"manual",110139388,_,0,"1","17","17-6",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",519416,1122,"manual",110139389,_,0,"1","17","17-6","καὶ",_,_,"καί",_,"b--------","COORD",_,_
"0031-003",519416,1122,"manual",110139390,_,110139389,"1","17","17-6","ὑπήκουσεν",_,_,"ὑπακούω",_,"v3saia---","PRED_CO",_,_
"0031-003",519416,1122,"manual",110139391,_,110139390,"1","17","17-6","ἂν",_,_,"ἄν",_,"g--------","AuxY",_,_
"0031-003",519416,1122,"manual",110139392,_,110139390,"1","17","17-6","ὑμῖν",_,_,"σύ",_,"p2p---cd-","OBJ",_,_
"0031-003",519416,1122,"manual",110139393,_,0,"1","17","17-6",".",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",519417,1123,"manual",110139394,_,1000016802,"1","17","17-7","τίς",_,_,"τίς",_,"p-s---cn-","SBJ",_,_
"0031-003",519417,1123,"manual",110139395,_,1000016802,"1","17","17-7","δὲ",_,_,"δέ",_,"b--------","AuxY",_,_
"0031-003",519417,1123,"manual",110139396,_,110139394,"1","17","17-7","ἐξ",_,_,"ἐκ",_,"r--------","AuxP",_,_
"0031-003",519417,1123,"manual",110139397,_,110139396,"1","17","17-7","ὑμῶν",_,_,"σύ",_,"p2p---cg-","ATR",_,_
"0031-003",519417,1123,"manual",110139398,_,110139399,"1","17","17-7","δοῦλον",_,_,"δοῦλος",_,"n-s---ma-","OBJ",_,_
"0031-003",519417,1123,"manual",110139399,_,110139394,"1","17","17-7","ἔχων",_,_,"ἔχω",_,"v-sppamn-","ATR",_,_
"0031-003",519417,1123,"manual",110139400,_,110139401,"1","17","17-7","ἀροτριῶντα",_,_,"ἀροτριάω",_,"v-sppama-","ATR_CO",_,_
"0031-003",519417,1123,"manual",110139401,_,110139398,"1","17","17-7","ἢ",_,_,"ἤ",_,"b--------","COORD",_,_
"0031-003",519417,1123,"manual",110139402,_,110139401,"1","17","17-7","ποιμαίνοντα",_,_,"ποιμαίνω",_,"v-sppama-","ATR_CO",_,_
"0031-003",519417,1123,"manual",110139403,_,0,"1","17","17-7",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",519417,1123,"manual",110139404,_,110139409,"1","17","17-7","ὃς",_,_,"ὅς",_,"p-s---mn-","SBJ",_,_
"0031-003",519417,1123,"manual",110139405,_,110139409,"1","17","17-7","εἰσελθόντι",_,_,"εἰσέρχομαι",_,"v-sapamd-","ADV",_,_
"0031-003",519417,1123,"manual",110139406,_,110139405,"1","17","17-7","ἐκ",_,_,"ἐκ",_,"r--------","AuxP",_,_
"0031-003",519417,1123,"manual",110139407,_,110139408,"1","17","17-7","τοῦ",_,_,"ὁ",_,"l-s---mg-","ATR",_,_
"0031-003",519417,1123,"manual",110139408,_,110139406,"1","17","17-7","ἀγροῦ",_,_,"ἀγρός",_,"n-s---mg-","OBJ",_,_
"0031-003",519417,1123,"manual",110139409,_,1000016802,"1","17","17-7","ἐρεῖ",_,_,"λέγω",_,"v3sfia---","PNOM",_,_
"0031-003",519417,1123,"manual",110139410,_,110139409,"1","17","17-7","αὐτῷ",_,_,"αὐτός",_,"p-s---md-","OBJ",_,_
"0031-003",519417,1123,"manual",110139411,_,0,"1","17","17-7","·",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",519417,1123,"manual",1000016802,_,0,"1","17","17-7","E",_,_,"_",_,"z--------","PRED",_,_
"0031-003",519418,1124,"manual",110139412,_,110139413,"1","17","17-7","εὐθέως",_,_,"εὐθύς",_,"d--------","ADV",_,_
"0031-003",519418,1124,"manual",110139413,_,110139414,"1","17","17-7","παρελθὼν",_,_,"παρέρχομαι",_,"v-sapamn-","ADV",_,_
"0031-003",519418,1124,"manual",110139414,_,0,"1","17","17-7","ἀνάπεσε",_,_,"ἀναπίπτω",_,"v2sama---","PRED",_,_
"0031-003",519418,1124,"manual",110139415,_,0,"1","17","17-7",";",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",519419,1125,"manual",110139416,_,110139418,"1","17","17-8","ἀλλ’",_,_,"ἀλλά",_,"b--------","AuxY",_,_
"0031-003",519419,1125,"manual",110139417,_,110139418,"1","17","17-8","οὐχὶ",_,_,"οὐ",_,"d--------","AuxZ",_,_
"0031-003",519419,1125,"manual",110139418,_,0,"1","17","17-8","ἐρεῖ",_,_,"λέγω",_,"v3sfia---","PRED",_,_
"0031-003",519419,1125,"manual",110139419,_,110139418,"1","17","17-8","αὐτῷ",_,_,"αὐτός",_,"p-s---md-","OBJ",_,_
"0031-003",519419,1125,"manual",110139420,_,0,"1","17","17-8","·",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",519420,1126,"manual",110139421,_,110139434,"1","17","17-8","ἑτοίμασον",_,_,"ἑτοιμάζω",_,"v2sama---","PRED_CO",_,_
"0031-003",519420,1126,"manual",110139422,_,110139423,"1","17","17-8","τί",_,_,"τίς",_,"p-s---na-","OBJ",_,_
"0031-003",519420,1126,"manual",110139423,_,110139421,"1","17","17-8","δειπνήσω",_,_,"δειπνέω",_,"v1sasa---","OBJ",_,_
"0031-003",519420,1126,"manual",110139424,_,0,"1","17","17-8",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",519420,1126,"manual",110139425,_,110139434,"1","17","17-8","καὶ",_,_,"καί",_,"b--------","AuxY",_,_
"0031-003",519420,1126,"manual",110139426,_,110139427,"1","17","17-8","περιζωσάμενος",_,_,"περιζώννυμι",_,"v-sapmmn-","ADV",_,_
"0031-003",519420,1126,"manual",110139427,_,110139434,"1","17","17-8","διακόνει",_,_,"διακονέω",_,"v2spma---","PRED_CO",_,_
"0031-003",519420,1126,"manual",110139428,_,110139427,"1","17","17-8","μοι",_,_,"ἐγώ",_,"p1s---cd-","OBJ",_,_
"0031-003",519420,1126,"manual",110139429,_,110139427,"1","17","17-8","ἕως",_,_,"ἕως",_,"c--------","AuxC",_,_
"0031-003",519420,1126,"manual",110139430,_,110139431,"1","17","17-8","φάγω",_,_,"ἐσθίω",_,"v1sasa---","ADV_CO",_,_
"0031-003",519420,1126,"manual",110139431,_,110139429,"1","17","17-8","καὶ",_,_,"καί",_,"b--------","COORD",_,_
"0031-003",519420,1126,"manual",110139432,_,110139431,"1","17","17-8","πίω",_,_,"πίνω",_,"v1sasa---","ADV_CO",_,_
"0031-003",519420,1126,"manual",110139433,_,0,"1","17","17-8",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",519420,1126,"manual",110139434,_,0,"1","17","17-8","καὶ",_,_,"καί",_,"b--------","COORD",_,_
"0031-003",519420,1126,"manual",110139435,_,110139437,"1","17","17-8","μετὰ",_,_,"μετά",_,"r--------","AuxP",_,_
"0031-003",519420,1126,"manual",110139436,_,110139435,"1","17","17-8","ταῦτα",_,_,"οὗτος",_,"p-p---na-","ADV",_,_
"0031-003",519420,1126,"manual",110139437,_,110139438,"1","17","17-8","φάγεσαι",_,_,"ἐσθίω",_,"v2sfim---","PRED_CO",_,_
"0031-003",519420,1126,"manual",110139438,_,110139434,"1","17","17-8","καὶ",_,_,"καί",_,"b--------","COORD",_,_
"0031-003",519420,1126,"manual",110139439,_,110139438,"1","17","17-8","πίεσαι",_,_,"πίνω",_,"v2sfim---","PRED_CO",_,_
"0031-003",519420,1126,"manual",110139440,_,110139439,"1","17","17-8","σύ",_,_,"σύ",_,"p2s---cn-","SBJ",_,_
"0031-003",519420,1126,"manual",110139441,_,0,"1","17","17-8",";",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",519421,1127,"manual",110139442,_,110139443,"1","17","17-9","μὴ",_,_,"μή",_,"d--------","AuxZ",_,_
"0031-003",519421,1127,"manual",110139443,_,0,"1","17","17-9","ἔχει",_,_,"ἔχω",_,"v3spia---","PRED",_,_
"0031-003",519421,1127,"manual",110139444,_,110139443,"1","17","17-9","χάριν",_,_,"χάρις",_,"n-s---fa-","OBJ",_,_
"0031-003",519421,1127,"manual",110139445,_,110139446,"1","17","17-9","τῷ",_,_,"ὁ",_,"l-s---md-","ATR",_,_
"0031-003",519421,1127,"manual",110139446,_,110139443,"1","17","17-9","δούλῳ",_,_,"δοῦλος",_,"n-s---md-","OBJ",_,_
"0031-003",519421,1127,"manual",110139447,_,110139443,"1","17","17-9","ὅτι",_,_,"ὅτι",_,"c--------","AuxC",_,_
"0031-003",519421,1127,"manual",110139448,_,110139447,"1","17","17-9","ἐποίησεν",_,_,"ποιέω",_,"v3saia---","ADV",_,_
"0031-003",519421,1127,"manual",110139449,_,110139450,"1","17","17-9","τὰ",_,_,"ὁ",_,"l-p---na-","ATR",_,_
"0031-003",519421,1127,"manual",110139450,_,110139448,"1","17","17-9","διαταχθέντα",_,_,"διατάσσω",_,"v-pappna-","OBJ",_,_
"0031-003",519421,1127,"manual",110139451,_,0,"1","17","17-9",";",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",519422,1128,"manual",110139452,_,110139463,"1","17","17-10","οὕτως",_,_,"οὕτως",_,"d--------","ADV",_,_
"0031-003",519422,1128,"manual",110139453,_,110139454,"1","17","17-10","καὶ",_,_,"καί",_,"d--------","AuxZ",_,_
"0031-003",519422,1128,"manual",110139454,_,110139463,"1","17","17-10","ὑμεῖς",_,_,"σύ",_,"p2p---cn-","SBJ",_,_
"0031-003",519422,1128,"manual",110139455,_,0,"1","17","17-10",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",519422,1128,"manual",110139456,_,110139463,"1","17","17-10","ὅταν",_,_,"ὅταν",_,"c--------","AuxC",_,_
"0031-003",519422,1128,"manual",110139457,_,110139456,"1","17","17-10","ποιήσητε",_,_,"ποιέω",_,"v2pasa---","ADV",_,_
"0031-003",519422,1128,"manual",110139458,_,110139460,"1","17","17-10","πάντα",_,_,"πᾶς",_,"a-p---na-","ATR",_,_
"0031-003",519422,1128,"manual",110139459,_,110139460,"1","17","17-10","τὰ",_,_,"ὁ",_,"l-p---na-","ATR",_,_
"0031-003",519422,1128,"manual",110139460,_,110139457,"1","17","17-10","διαταχθέντα",_,_,"διατάσσω",_,"v-pappna-","OBJ",_,_
"0031-003",519422,1128,"manual",110139461,_,110139460,"1","17","17-10","ὑμῖν",_,_,"σύ",_,"p2p---cd-","OBJ",_,_
"0031-003",519422,1128,"manual",110139462,_,0,"1","17","17-10",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",519422,1128,"manual",110139463,_,0,"1","17","17-10","λέγετε",_,_,"λέγω",_,"v2ppma---","PRED",_,_
"0031-003",519422,1128,"manual",110139464,_,110139463,"1","17","17-10","ὅτι",_,_,"ὅτι",_,"c--------","AuxC",_,_
"0031-003",519422,1128,"manual",110139465,_,110139467,"1","17","17-10","δοῦλοι",_,_,"δοῦλος",_,"n-p---mn-","PNOM",_,_
"0031-003",519422,1128,"manual",110139466,_,110139465,"1","17","17-10","ἀχρεῖοί",_,_,"ἀχρεῖος",_,"a-p---mn-","ATR",_,_
"0031-003",519422,1128,"manual",110139467,_,110139468,"1","17","17-10","ἐσμεν",_,_,"εἰμί",_,"v1ppia---","OBJ_CO",_,_
"0031-003",519422,1128,"manual",110139468,_,110139464,"1","17","17-10",",",_,_,"_",_,"u--------","COORD",_,_
"0031-003",519422,1128,"manual",110139469,_,110139471,"1","17","17-10","ὃ",_,_,"ὅς",_,"p-s---na-","OBJ",_,_
"0031-003",519422,1128,"manual",110139470,_,110139472,"1","17","17-10","ὠφείλομεν",_,_,"ὀφείλω",_,"v1piia---","OBJ",_,_
"0031-003",519422,1128,"manual",110139471,_,110139470,"1","17","17-10","ποιῆσαι",_,_,"ποιέω",_,"v--ana---","OCOMP",_,_
"0031-003",519422,1128,"manual",110139472,_,110139468,"1","17","17-10","πεποιήκαμεν",_,_,"ποιέω",_,"v1pria---","OBJ_CO",_,_
"0031-003",519422,1128,"manual",110139473,_,0,"1","17","17-10",".",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",519423,1129,"manual",110139474,_,110139475,"1","17","17-11","καὶ",_,_,"καί",_,"d--------","AuxZ",_,_
"0031-003",519423,1129,"manual",110139475,_,110139481,"1","17","17-11","ἐγένετο",_,_,"γίγνομαι",_,"v3saim---","PRED_CO",_,_
"0031-003",519423,1129,"manual",110139476,_,110139475,"1","17","17-11","ἐν",_,_,"ἐν",_,"r--------","AuxP",_,_
"0031-003",519423,1129,"manual",110139477,_,110139478,"1","17","17-11","τῷ",_,_,"ὁ",_,"l-s---md-","ATR",_,_
"0031-003",519423,1129,"manual",110139478,_,110139476,"1","17","17-11","πορεύεσθαι",_,_,"πορεύω",_,"v--pnm---","ADV",_,_
"0031-003",519423,1129,"manual",110139479,_,110139478,"1","17","17-11","εἰς",_,_,"εἰς",_,"r--------","AuxP",_,_
"0031-003",519423,1129,"manual",110139480,_,110139479,"1","17","17-11","Ἱερουσαλὴμ",_,_,"Ἱεροσόλυμα",_,"n--------","OBJ",_,_
"0031-003",519423,1129,"manual",110139481,_,0,"1","17","17-11","καὶ",_,_,"καί",_,"b--------","COORD",_,_
"0031-003",519423,1129,"manual",110139482,_,110139483,"1","17","17-11","αὐτὸς",_,_,"αὐτός",_,"p-s---mn-","SBJ",_,_
"0031-003",519423,1129,"manual",110139483,_,110139481,"1","17","17-11","διήρχετο",_,_,"διέρχομαι",_,"v3siim---","PRED_CO",_,_
"0031-003",519423,1129,"manual",110139484,_,110139483,"1","17","17-11","διὰ",_,_,"διά",_,"r--------","AuxP",_,_
"0031-003",519423,1129,"manual",110139485,_,110139484,"1","17","17-11","μέσον",_,_,"μέσος",_,"a-s---na-","OBJ",_,_
"0031-003",519423,1129,"manual",110139486,_,110139487,"1","17","17-11","Σαμαρίας",_,_,"Σαμάρεια",_,"n-s---fg-","ATR_CO",_,_
"0031-003",519423,1129,"manual",110139487,_,110139485,"1","17","17-11","καὶ",_,_,"καί",_,"b--------","COORD",_,_
"0031-003",519423,1129,"manual",110139488,_,110139487,"1","17","17-11","Γαλιλαίας",_,_,"Γαλιλαία",_,"n-s---fg-","ATR_CO",_,_
"0031-003",519423,1129,"manual",110139489,_,0,"1","17","17-11",".",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",519424,1130,"manual",110139490,_,110139496,"1","17","17-12","καὶ",_,_,"καί",_,"d--------","AuxZ",_,_
"0031-003",519424,1130,"manual",110139491,_,110139496,"1","17","17-12","εἰσερχομένου",_,_,"εἰσέρχομαι",_,"v-sppmmg-","ADV",_,_
"0031-003",519424,1130,"manual",110139492,_,110139491,"1","17","17-12","αὐτοῦ",_,_,"αὐτός",_,"p-s---mg-","SBJ",_,_
"0031-003",519424,1130,"manual",110139493,_,110139491,"1","17","17-12","εἴς",_,_,"εἰς",_,"r--------","AuxP",_,_
"0031-003",519424,1130,"manual",110139494,_,110139495,"1","17","17-12","τινα",_,_,"τις",_,"p-s---ca-","ATR",_,_
"0031-003",519424,1130,"manual",110139495,_,110139493,"1","17","17-12","κώμην",_,_,"κώμη",_,"n-s---fa-","OBJ",_,_
"0031-003",519424,1130,"manual",110139496,_,110139506,"1","17","17-12","ὑπήντησαν",_,_,"ὑπαντάω",_,"v3paia---","PRED_CO",_,_
"0031-003",519424,1130,"manual",110139497,_,110139496,"1","17","17-12","αὐτῷ",_,_,"αὐτός",_,"p-s---md-","OBJ",_,_
"0031-003",519424,1130,"manual",110139498,_,110139500,"1","17","17-12","δέκα",_,_,"δέκα",_,"m--------","ATR",_,_
"0031-003",519424,1130,"manual",110139499,_,110139500,"1","17","17-12","λεπροὶ",_,_,"λεπρός",_,"a-p---mn-","ATR",_,_
"0031-003",519424,1130,"manual",110139500,_,110139496,"1","17","17-12","ἄνδρες",_,_,"ἀνήρ",_,"n-p---mn-","SBJ",_,_
"0031-003",519424,1130,"manual",110139501,_,0,"1","17","17-12",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",519424,1130,"manual",110139502,_,110139503,"1","17","17-12","οἳ",_,_,"ὅς",_,"p-p---mn-","SBJ",_,_
"0031-003",519424,1130,"manual",110139503,_,110139500,"1","17","17-12","ἔστησαν",_,_,"ἵστημι",_,"v3paia---","ATR",_,_
"0031-003",519424,1130,"manual",110139504,_,110139503,"1","17","17-12","πόρρωθεν",_,_,"πρόσωθεν",_,"d--------","ADV",_,_
"0031-003",519424,1130,"manual",110139505,_,0,"1","17","17-12",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",519424,1130,"manual",110139506,_,0,"1","17","17-13","καὶ",_,_,"καί",_,"b--------","COORD",_,_
"0031-003",519424,1130,"manual",110139507,_,110139508,"1","17","17-13","αὐτοὶ",_,_,"αὐτός",_,"p-p---mn-","SBJ",_,_
"0031-003",519424,1130,"manual",110139508,_,110139506,"1","17","17-13","ἦραν",_,_,"ἀείρω",_,"v3paia---","PRED_CO",_,_
"0031-003",519424,1130,"manual",110139509,_,110139508,"1","17","17-13","φωνὴν",_,_,"φωνή",_,"n-s---fa-","OBJ",_,_
"0031-003",519424,1130,"manual",110139510,_,110139508,"1","17","17-13","λέγοντες",_,_,"λέγω",_,"v-pppamn-","ADV",_,_
"0031-003",519424,1130,"manual",110139511,_,0,"1","17","17-13","·",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",519425,1131,"manual",110139512,_,110139515,"1","17","17-13","Ἰησοῦ",_,_,"Ἰησοῦς",_,"n-s---mv-","ExD",_,_
"0031-003",519425,1131,"manual",110139513,_,110139512,"1","17","17-13","ἐπιστάτα",_,_,"ἐπιστάτης",_,"n-s---mv-","APOS",_,_
"0031-003",519425,1131,"manual",110139514,_,0,"1","17","17-13",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",519425,1131,"manual",110139515,_,0,"1","17","17-13","ἐλέησον",_,_,"ἐλεέω",_,"v2sama---","PRED",_,_
"0031-003",519425,1131,"manual",110139516,_,110139515,"1","17","17-13","ἡμᾶς",_,_,"ἐγώ",_,"p1p---ca-","OBJ",_,_
"0031-003",519425,1131,"manual",110139517,_,0,"1","17","17-13",".",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",519426,1132,"manual",110139518,_,110139520,"1","17","17-14","καὶ",_,_,"καί",_,"d--------","AuxZ",_,_
"0031-003",519426,1132,"manual",110139519,_,110139520,"1","17","17-14","ἰδὼν",_,_,"ὁράω",_,"v-sapamn-","ADV",_,_
"0031-003",519426,1132,"manual",110139520,_,0,"1","17","17-14","εἶπεν",_,_,"λέγω",_,"v3saia---","PRED",_,_
"0031-003",519426,1132,"manual",110139521,_,110139520,"1","17","17-14","αὐτοῖς",_,_,"αὐτός",_,"p-p---md-","OBJ",_,_
"0031-003",519426,1132,"manual",110139522,_,0,"1","17","17-14","·",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",519427,1133,"manual",110139523,_,110139524,"1","17","17-14","πορευθέντες",_,_,"πορεύω",_,"v-pappmn-","ADV",_,_
"0031-003",519427,1133,"manual",110139524,_,0,"1","17","17-14","ἐπιδείξατε",_,_,"ἐπιδείκνυμι",_,"v2pama---","PRED",_,_
"0031-003",519427,1133,"manual",110139525,_,110139524,"1","17","17-14","ἑαυτοὺς",_,_,"ἑαυτοῦ",_,"p-p---ma-","OBJ",_,_
"0031-003",519427,1133,"manual",110139526,_,110139527,"1","17","17-14","τοῖς",_,_,"ὁ",_,"l-p---md-","ATR",_,_
"0031-003",519427,1133,"manual",110139527,_,110139524,"1","17","17-14","ἱερεῦσιν",_,_,"ἱερεύς",_,"n-p---md-","OBJ",_,_
"0031-003",519427,1133,"manual",110139528,_,0,"1","17","17-14",".",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",519428,1134,"manual",110139529,_,110139530,"1","17","17-14","καὶ",_,_,"καί",_,"d--------","AuxZ",_,_
"0031-003",519428,1134,"manual",110139530,_,0,"1","17","17-14","ἐγένετο",_,_,"γίγνομαι",_,"v3saim---","PRED",_,_
"0031-003",519428,1134,"manual",110139531,_,110139530,"1","17","17-14","ἐν",_,_,"ἐν",_,"r--------","AuxP",_,_
"0031-003",519428,1134,"manual",110139532,_,110139533,"1","17","17-14","τῷ",_,_,"ὁ",_,"l-s---md-","ATR",_,_
"0031-003",519428,1134,"manual",110139533,_,110139531,"1","17","17-14","ὑπάγειν",_,_,"ὑπάγω",_,"v--pna---","ADV",_,_
"0031-003",519428,1134,"manual",110139534,_,110139533,"1","17","17-14","αὐτοὺς",_,_,"αὐτός",_,"p-p---ma-","SBJ",_,_
"0031-003",519428,1134,"manual",110139535,_,110139530,"1","17","17-14","ἐκαθαρίσθησαν",_,_,"καθαρίζω",_,"v3paip---","OBJ",_,_
"0031-003",519428,1134,"manual",110139536,_,0,"1","17","17-14",".",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",519429,1135,"manual",110139537,_,110139546,"1","17","17-15","εἷς",_,_,"εἷς",_,"m-s---mn-","SBJ",_,_
"0031-003",519429,1135,"manual",110139538,_,110139546,"1","17","17-15","δὲ",_,_,"δέ",_,"b--------","AuxY",_,_
"0031-003",519429,1135,"manual",110139539,_,110139537,"1","17","17-15","ἐξ",_,_,"ἐκ",_,"r--------","AuxP",_,_
"0031-003",519429,1135,"manual",110139540,_,110139539,"1","17","17-15","αὐτῶν",_,_,"αὐτός",_,"p-p---mg-","ATR",_,_
"0031-003",519429,1135,"manual",110139541,_,0,"1","17","17-15",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",519429,1135,"manual",110139542,_,110139546,"1","17","17-15","ἰδὼν",_,_,"ὁράω",_,"v-sapamn-","ADV",_,_
"0031-003",519429,1135,"manual",110139543,_,110139542,"1","17","17-15","ὅτι",_,_,"ὅτι",_,"c--------","AuxC",_,_
"0031-003",519429,1135,"manual",110139544,_,110139543,"1","17","17-15","ἰάθη",_,_,"ἰάομαι",_,"v3saip---","OBJ",_,_
"0031-003",519429,1135,"manual",110139545,_,0,"1","17","17-15",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",519429,1135,"manual",110139546,_,110139554,"1","17","17-15","ὑπέστρεψεν",_,_,"ὑποστρέφω",_,"v3saia---","PRED_CO",_,_
"0031-003",519429,1135,"manual",110139547,_,110139550,"1","17","17-15","μετὰ",_,_,"μετά",_,"r--------","AuxP",_,_
"0031-003",519429,1135,"manual",110139548,_,110139547,"1","17","17-15","φωνῆς",_,_,"φωνή",_,"n-s---fg-","ADV",_,_
"0031-003",519429,1135,"manual",110139549,_,110139548,"1","17","17-15","μεγάλης",_,_,"μέγας",_,"a-s---fg-","ATR",_,_
"0031-003",519429,1135,"manual",110139550,_,110139546,"1","17","17-15","δοξάζων",_,_,"δοξάζω",_,"v-sppamn-","ADV",_,_
"0031-003",519429,1135,"manual",110139551,_,110139552,"1","17","17-15","τὸν",_,_,"ὁ",_,"l-s---ma-","ATR",_,_
"0031-003",519429,1135,"manual",110139552,_,110139550,"1","17","17-15","θεόν",_,_,"θεός",_,"n-s---ma-","OBJ",_,_
"0031-003",519429,1135,"manual",110139553,_,0,"1","17","17-15",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",519429,1135,"manual",110139554,_,0,"1","17","17-16","καὶ",_,_,"καί",_,"b--------","COORD",_,_
"0031-003",519429,1135,"manual",110139555,_,110139554,"1","17","17-16","ἔπεσεν",_,_,"πίπτω",_,"v3saia---","PRED_CO",_,_
"0031-003",519429,1135,"manual",110139556,_,110139555,"1","17","17-16","ἐπὶ",_,_,"ἐπί",_,"r--------","AuxP",_,_
"0031-003",519429,1135,"manual",110139557,_,110139556,"1","17","17-16","πρόσωπον",_,_,"πρόσωπον",_,"n-s---na-","ADV",_,_
"0031-003",519429,1135,"manual",110139558,_,110139555,"1","17","17-16","παρὰ",_,_,"παρά",_,"r--------","AuxP",_,_
"0031-003",519429,1135,"manual",110139559,_,110139560,"1","17","17-16","τοὺς",_,_,"ὁ",_,"l-p---ma-","ATR",_,_
"0031-003",519429,1135,"manual",110139560,_,110139558,"1","17","17-16","πόδας",_,_,"πούς",_,"n-p---ma-","OBJ",_,_
"0031-003",519429,1135,"manual",110139561,_,110139560,"1","17","17-16","αὐτοῦ",_,_,"αὐτός",_,"p-s---mg-","ATR",_,_
"0031-003",519429,1135,"manual",110139562,_,110139555,"1","17","17-16","εὐχαριστῶν",_,_,"εὐχαριστέω",_,"v-sppamn-","ADV",_,_
"0031-003",519429,1135,"manual",110139563,_,110139562,"1","17","17-16","αὐτῷ",_,_,"αὐτός",_,"p-s---md-","OBJ",_,_
"0031-003",519429,1135,"manual",110139564,_,0,"1","17","17-16","·",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",519430,1136,"manual",110139565,_,110139567,"1","17","17-16","καὶ",_,_,"καί",_,"d--------","AuxZ",_,_
"0031-003",519430,1136,"manual",110139566,_,110139567,"1","17","17-16","αὐτὸς",_,_,"αὐτός",_,"p-s---mn-","SBJ",_,_
"0031-003",519430,1136,"manual",110139567,_,0,"1","17","17-16","ἦν",_,_,"εἰμί",_,"v3siia---","PRED",_,_
"0031-003",519430,1136,"manual",110139568,_,110139567,"1","17","17-16","Σαμαρίτης",_,_,"Σαμαρίτης",_,"n-s---mn-","PNOM",_,_
"0031-003",519430,1136,"manual",110139569,_,0,"1","17","17-16",".",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",519431,1137,"manual",110139570,_,110139574,"1","17","17-17","ἀποκριθεὶς",_,_,"ἀποκρίνω",_,"v-sappmn-","ADV",_,_
"0031-003",519431,1137,"manual",110139571,_,110139574,"1","17","17-17","δὲ",_,_,"δέ",_,"b--------","AuxY",_,_
"0031-003",519431,1137,"manual",110139572,_,110139573,"1","17","17-17","ὁ",_,_,"ὁ",_,"l-s---mn-","ATR",_,_
"0031-003",519431,1137,"manual",110139573,_,110139574,"1","17","17-17","Ἰησοῦς",_,_,"Ἰησοῦς",_,"n-s---mn-","SBJ",_,_
"0031-003",519431,1137,"manual",110139574,_,0,"1","17","17-17","εἶπεν",_,_,"λέγω",_,"v3saia---","PRED",_,_
"0031-003",519431,1137,"manual",110139575,_,0,"1","17","17-17","·",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",519432,1138,"manual",110139576,_,110139578,"1","17","17-17","οὐχὶ",_,_,"οὐ",_,"d--------","AuxZ",_,_
"0031-003",519432,1138,"manual",110139577,_,110139578,"1","17","17-17","οἱ",_,_,"ὁ",_,"l-p---mn-","ATR",_,_
"0031-003",519432,1138,"manual",110139578,_,110139579,"1","17","17-17","δέκα",_,_,"δέκα",_,"m--------","SBJ",_,_
"0031-003",519432,1138,"manual",110139579,_,0,"1","17","17-17","ἐκαθαρίσθησαν",_,_,"καθαρίζω",_,"v3paip---","PRED",_,_
"0031-003",519432,1138,"manual",110139580,_,0,"1","17","17-17",";",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",519433,1139,"manual",110139581,_,110139582,"1","17","17-17","οἱ",_,_,"ὁ",_,"l-p---mn-","ATR",_,_
"0031-003",519433,1139,"manual",110139582,_,1000016803,"1","17","17-17","ἐννέα",_,_,"ἐννέα",_,"m--------","SBJ",_,_
"0031-003",519433,1139,"manual",110139583,_,1000016803,"1","17","17-17","ποῦ",_,_,"ποῦ",_,"d--------","PNOM",_,_
